id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,room_size,total_baths,total_area,total_porch_area,age
711,902206260,30,RM,50.0,5784,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,190.0,190.0,GasA,Gd,1,FuseA,886,0,0,886,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,273.0,TA,TA,Y,144,20,80,0,0,0,None,None,None,0,12,2009,WD ,91300,221.5,1.0,1349.0,164,71
2808,907405030,20,RL,70.0,9135,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340.0,Unf,0.0,1342.0,1682.0,GasA,Ex,1,SBrkr,1700,0,0,1700,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,544.0,TA,TA,Y,192,23,0,0,0,0,None,None,None,0,5,2006,WD ,200000,242.85714285714286,3.0,3926.0,215,3
1959,535450310,50,RL,78.0,10496,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0.0,844.0,1040.0,GasA,Ex,1,SBrkr,1168,678,0,1846,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Attchd,Unf,315.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,1,2007,WD ,143000,263.7142857142857,2.0,3201.0,0,58
2720,905200280,50,RL,73.48551236749117,13650,1,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,554.0,1052.0,GasA,Ex,1,SBrkr,1252,668,0,1920,1.0,0.0,2,0,4,1,Gd,Typ,1,Gd,Attchd,Unf,451.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,172500,240.0,3.0,3423.0,0,48
2170,908103090,20,RL,67.0,8308,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,132.0,LwQ,841.0,115.0,1088.0,GasA,TA,1,SBrkr,1088,0,0,1088,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,520.0,TA,TA,P,0,0,0,0,0,0,None,None,None,0,6,2007,COD,110000,272.0,1.0,2696.0,0,44
603,534277090,20,RL,73.48551236749117,9450,1,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,265.0,1040.0,GasA,TA,1,SBrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,TA,Typ,1,Gd,Attchd,RFn,768.0,TA,TA,Y,0,0,84,0,0,0,None,MnPrv,None,0,5,2009,WD ,140000,227.0,2.0,3170.0,0,52
2113,906394050,20,RL,78.0,9317,1,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1290.0,1314.0,GasA,Gd,1,SBrkr,1314,0,0,1314,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,440.0,TA,TA,Y,0,22,0,0,0,0,None,None,None,0,3,2007,WD ,176432,219.0,2.0,3068.0,22,1
1146,531450090,20,RL,73.48551236749117,7153,1,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78.0,1278.0,GasA,Gd,1,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,496.0,TA,TA,Y,112,51,0,0,0,0,None,GdWo,None,0,6,2008,WD ,179200,215.66666666666666,3.0,3068.0,163,17
2105,906380120,20,RL,68.0,8814,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925.0,Unf,0.0,349.0,1274.0,GasA,Ex,1,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,508.0,TA,TA,Y,264,98,0,0,0,0,None,None,None,0,1,2007,New,203000,212.33333333333334,3.0,3056.0,362,2
1786,528435060,20,RL,83.0,9849,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,1,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,954.0,TA,TA,Y,0,56,0,0,0,0,None,None,None,0,6,2007,New,248328,241.28571428571428,2.0,4332.0,56,0
961,916382110,20,RL,79.0,14463,1,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1115.0,Unf,0.0,526.0,1641.0,GasA,Ex,1,SBrkr,1641,0,0,1641,1.0,0.0,2,0,3,1,Ex,Typ,0,None,Attchd,Fin,885.0,TA,TA,Y,0,95,0,0,0,0,None,None,None,0,1,2009,WD ,316500,234.42857142857142,3.0,4167.0,95,1
1405,905403060,50,RL,50.0,5190,1,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,570.0,GasA,TA,1,SBrkr,617,462,0,1079,0.0,0.0,1,0,2,1,TA,Typ,1,Gd,Attchd,Unf,249.0,TA,TA,Y,135,0,0,0,0,0,None,None,None,0,1,2008,WD ,125600,215.8,1.0,1898.0,135,60
1324,902406020,20,RM,65.0,9750,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Rec,200.0,Unf,0.0,784.0,984.0,GasA,Gd,1,SBrkr,984,0,0,984,1.0,0.0,1,0,2,1,Fa,Typ,0,None,Detchd,Unf,308.0,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,110000,196.8,2.0,2276.0,0,49
1986,902205130,30,RM,50.0,6000,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0.0,710.0,960.0,GasA,Gd,1,FuseA,960,0,0,960,0.0,0.0,1,0,2,1,Fa,Typ,0,None,Detchd,Unf,308.0,TA,TA,Y,0,0,168,0,0,0,None,None,None,0,7,2007,WD ,108500,192.0,1.0,2228.0,0,87
307,911204090,20,C (all),66.0,8712,0,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,0,FuseA,1044,0,0,1044,0.0,0.0,1,0,2,1,Fa,Typ,0,None,Basment,Unf,504.0,TA,TA,N,0,0,0,0,0,0,None,None,Shed,54,6,2010,WD ,55993,261.0,1.0,2088.0,0,58
180,902206220,50,RM,69.0,11851,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,0.0,247.0,1027.0,GasA,Ex,1,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,Gd,Typ,1,Gd,Detchd,Unf,240.0,TA,TA,Y,0,100,126,0,0,0,None,None,None,0,6,2010,WD ,129000,233.28571428571428,1.0,2900.0,100,62
2896,916402125,20,RL,54.0,13811,1,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980.0,LwQ,40.0,92.0,1112.0,GasA,Gd,1,SBrkr,1137,0,0,1137,1.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,Unf,551.0,TA,TA,Y,125,0,0,0,0,0,None,None,None,0,7,2006,WD ,176000,227.4,3.0,2800.0,125,19
668,535402090,20,RL,83.0,10143,1,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,TA,TA,CBlock,TA,TA,No,Rec,384.0,Unf,0.0,996.0,1380.0,GasA,Fa,1,SBrkr,1380,0,0,1380,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,364.0,TA,TA,Y,0,0,0,0,216,0,None,GdWo,None,0,6,2009,WD ,154000,230.0,2.0,3124.0,216,46
1582,916402215,20,RL,93.0,18265,1,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,Gd,Gd,CBlock,Gd,Gd,Av,GLQ,920.0,Rec,60.0,276.0,1256.0,GasA,Ex,1,SBrkr,1256,0,0,1256,0.0,0.0,2,0,3,1,Gd,Typ,1,Fa,Attchd,Unf,578.0,TA,TA,Y,282,0,0,0,0,0,None,None,None,0,3,2008,WD ,180000,209.33333333333334,2.0,3090.0,282,22
2285,923225050,120,RM,44.0,4224,1,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,GasA,TA,1,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,TA,Typ,1,Po,Attchd,Fin,528.0,TA,TA,Y,536,90,0,0,0,0,None,MnPrv,None,0,8,2007,WD ,134000,190.33333333333334,3.0,2812.0,626,31
2079,905426010,20,RL,84.0,12615,1,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,477.0,Unf,0.0,725.0,1202.0,GasA,TA,1,SBrkr,2158,0,0,2158,1.0,0.0,2,0,4,1,Gd,Typ,1,Gd,Attchd,Unf,576.0,TA,TA,Y,0,29,39,0,0,0,None,MnPrv,None,0,6,2007,WD ,243000,308.2857142857143,3.0,3936.0,29,57
2272,916475020,20,RL,85.0,14536,1,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,1,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,808.0,TA,TA,Y,0,252,0,0,0,0,None,None,None,0,11,2007,WD ,270000,181.0,3.0,4053.0,252,5
2250,914452190,20,RL,71.0,9187,1,None,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,1,SBrkr,1080,0,0,1080,0.0,0.0,1,1,3,1,TA,Typ,0,None,Attchd,Unf,484.0,TA,TA,Y,120,0,158,0,0,0,None,None,None,0,6,2007,WD ,134000,216.0,2.0,2648.0,120,24
502,528365070,60,RL,90.0,9900,1,None,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987.0,Unf,0.0,360.0,1347.0,GasA,Ex,1,SBrkr,1372,1274,0,2646,1.0,0.0,2,1,4,1,Gd,Typ,1,TA,Attchd,RFn,656.0,TA,TA,Y,340,60,144,0,0,0,None,None,None,0,4,2009,WD ,260000,294.0,4.0,4649.0,400,16
2166,907420060,60,RL,64.0,8333,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,1,SBrkr,738,753,0,1491,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,484.0,TA,TA,Y,100,30,0,0,0,0,None,None,None,0,5,2007,WD ,168675,213.0,3.0,2713.0,130,1
1622,527158090,80,RL,73.48551236749117,10147,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,0.0,206.0,392.0,GasA,Gd,1,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,1,TA,Typ,1,TA,BuiltIn,Fin,398.0,TA,TA,Y,256,64,0,0,0,0,None,MnPrv,None,0,3,2007,WD ,160000,242.0,3.0,2484.0,320,13
1299,902136110,50,RM,44.0,5914,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,1,SBrkr,684,396,0,1080,0.0,0.0,1,0,3,1,Gd,Typ,0,None,None,None,0.0,None,None,N,0,165,30,0,0,0,None,None,None,0,9,2008,WD ,95000,216.0,1.0,1764.0,165,118
832,906392130,60,RL,79.0,11646,1,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Ex,1,SBrkr,704,718,0,1422,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,440.0,TA,TA,Y,36,28,0,0,0,0,None,None,None,0,7,2009,WD ,173000,203.14285714285714,3.0,2566.0,64,4
2470,528488130,20,FV,60.0,7200,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,1293.0,GasA,Ex,1,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,572.0,TA,TA,Y,216,121,0,0,0,0,None,None,None,0,8,2006,New,187750,260.2,3.0,3166.0,337,0
1017,527301170,60,RL,46.0,20544,1,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,791.0,791.0,GasA,Gd,1,SBrkr,1236,857,0,2093,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,542.0,TA,TA,Y,364,63,0,0,0,0,None,MnPrv,None,0,11,2008,WD ,215000,299.0,3.0,3426.0,427,22
1384,905107380,20,RL,73.48551236749117,9981,1,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,BLQ,221.0,Unf,0.0,852.0,1073.0,GasA,Gd,1,SBrkr,1073,0,0,1073,0.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,RFn,270.0,TA,TA,Y,0,90,0,0,0,0,None,MnPrv,None,0,3,2008,WD ,120000,178.83333333333334,1.0,2416.0,90,41
1790,528439080,20,RL,70.0,8251,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,1,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,672.0,TA,TA,Y,192,35,0,0,0,0,None,None,None,0,4,2007,WD ,249000,215.14285714285714,3.0,3672.0,227,2
2530,534175100,20,RL,78.0,10140,1,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,LwQ,68.0,713.0,1334.0,GasA,Gd,1,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,TA,Typ,0,None,Attchd,RFn,477.0,TA,TA,Y,0,20,35,0,264,0,None,None,None,0,4,2006,WD ,164500,190.57142857142858,3.0,3145.0,284,39
2893,916252170,120,RM,42.6985294117647,8239,1,None,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,1,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2,1,Gd,Typ,0,None,Attchd,RFn,312.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2006,WD ,230000,259.0,2.0,1607.0,0,20
2027,903426010,70,RM,73.48551236749117,5700,1,None,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,672.0,GasA,Gd,0,FuseA,672,672,0,1344,1.0,0.0,1,1,3,1,Gd,Typ,1,Gd,Attchd,Unf,456.0,TA,TA,Y,0,0,70,0,0,0,None,GdPrv,None,0,9,2007,WD ,140000,224.0,3.0,2472.0,0,78
683,535452140,20,RL,60.0,7200,1,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630.0,BLQ,102.0,0.0,732.0,GasA,TA,1,SBrkr,732,0,0,732,1.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,240.0,TA,TA,Y,0,68,0,0,0,0,None,None,None,0,9,2009,WD ,118900,183.0,2.0,1704.0,68,57
823,906378110,20,RL,71.0,9178,1,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,1,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,904.0,TA,TA,Y,192,142,0,0,0,0,None,None,None,0,6,2009,WD ,239900,244.66666666666666,2.0,3840.0,334,1
2374,527452070,120,RL,53.0,4043,1,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,727.0,BLQ,156.0,186.0,1069.0,GasA,Gd,1,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2,1,TA,Typ,1,Po,Attchd,RFn,440.0,TA,TA,Y,0,55,0,0,225,0,None,None,None,0,7,2006,WD ,146300,267.25,2.5,2578.0,280,31
1594,923225080,120,RM,42.6985294117647,4224,1,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,769.0,Unf,0.0,271.0,1040.0,GasA,Gd,1,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,499.0,TA,TA,Y,0,100,0,0,0,0,None,None,None,0,6,2008,WD ,124000,173.33333333333334,1.0,2579.0,100,33
2049,905100060,190,RL,75.0,11235,1,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,925.0,Unf,0.0,0.0,925.0,GasA,TA,1,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,TA,Typ,0,None,Detchd,Unf,308.0,TA,TA,Y,40,176,0,0,0,0,None,MnPrv,None,0,3,2007,WD ,130000,166.5,2.0,2232.0,216,44
1813,531385070,20,RL,65.0,8450,1,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1349.0,1349.0,GasA,Ex,1,SBrkr,1349,0,0,1349,0.0,0.0,2,0,3,1,TA,Typ,0,None,Attchd,Unf,539.0,TA,TA,Y,120,55,0,0,0,0,None,GdPrv,None,0,12,2007,WD ,179000,224.83333333333334,2.0,3237.0,175,7
365,527180100,20,RL,99.0,11851,1,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,1,SBrkr,1442,0,0,1442,0.0,0.0,2,0,3,1,TA,Typ,0,None,Attchd,RFn,500.0,TA,TA,Y,0,34,0,508,0,0,None,None,None,0,5,2009,WD ,180500,288.4,2.0,3366.0,542,19
176,902125160,30,RM,47.0,4608,1,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,1,SBrkr,747,0,0,747,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,220.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD ,80000,186.75,1.0,1714.0,0,65
510,528435030,20,RL,78.0,9262,1,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1573.0,1573.0,GasA,Ex,1,SBrkr,1578,0,0,1578,0.0,0.0,2,0,3,1,Ex,Typ,1,Gd,Attchd,Fin,840.0,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,5,2009,New,287090,225.42857142857142,2.0,3991.0,36,1
1326,902427045,20,RM,70.0,12702,1,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,1,FuseA,882,0,0,882,0.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,308.0,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,12,2008,WD ,97000,220.5,1.0,1190.0,45,52
2423,528228360,120,RL,42.6985294117647,2938,1,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1038.0,Unf,0.0,330.0,1368.0,GasA,Ex,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,398.0,TA,TA,Y,130,30,0,0,0,0,None,None,None,0,5,2006,WD ,246990,302.2,3.0,3277.0,160,4
1631,527175130,20,RL,160.0,18160,0,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,Fa,1,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3,1,TA,Typ,1,TA,Attchd,Unf,480.0,TA,TA,P,0,108,246,0,0,0,None,MnPrv,None,0,3,2007,WD ,154204,188.0,2.0,2910.0,108,43
